"53682120268","25ق90780","6631568","1974-01-16","54001000"
"53682120268","46ر12282","3865089","2012-05-24","274682000"
"53682120268","81س38230","8214560","2002-08-02","225685000"
"80467177968","1500983550","4599553","1977-05-18","240764000"
"80467177968","65ج35472","9531878","2014-07-05","128136000"
"80467177968","81ق48707","7182261","1996-08-23","67227000"
"53510877272","3593916083","7764776","2015-09-22","564930000"
"53510877272","6173581596","7592254","2007-08-29","693310000"
"53510877272","70ط73545","9927228","2010-04-01","60369000"
"30349476018","2779798607","1149526","1980-09-20","278926000"
"30349476018","8276631523","9939484","2013-04-12","444030000"
"30349476018","2856670143","2652585","2013-07-05","643686000"
"30349476018","3937109138","7190106","2005-05-28","160178000"
"30349476018","25و70170","1130762","1999-06-29","231727000"
"30349476018","80ج07262","1259386","1978-02-06","202674000"
"84625891104","7815276637","1320369","1981-03-13","551394000"
"84625891104","3944925061","5090165","1987-12-12","530815000"
"84625891104","3962657278","1716617","2006-11-22","377833000"
"84625891104","14و22513","1768335","2009-07-27","278073000"
"84625891104","53ی51978","6874346","2013-05-17","172103000"
"84625891104","27ر63466","9274754","1974-12-14","395290000"
"84625891104","46ج22792","6193619","2014-02-18","169742000"
"67158794522","95ط59627","9354156","1973-04-14","40281000"
"67158794522","26س87877","7872773","2006-04-04","146640000"
"67158794522","14ی67264","8082614","1996-08-10","390410000"
"59749458830","1580523388","5729858","1987-03-11","701285000"
"59749458830","3643474310","5213319","1973-11-17","199190000"
"59749458830","16ر69556","3900689","1988-08-06","86815000"
"57899449666","25ق76535","7068154","2004-05-21","22592000"
"57899449666","88ط56244","2575760","1977-06-17","258730000"
"57899449666","39و73092","5860114","2004-07-03","25452000"
"57899449666","26ی46211","1341203","1972-01-22","348092000"
"30852795827","4015103725","2164910","2009-01-11","108220000"
"30852795827","80ر84385","7967367","2009-12-29","383310000"
"54575149360","53ط07518","4292941","2008-10-16","272883000"
"54575149360","94س41753","9152203","1984-05-28","209754000"
"54575149360","60و54289","6147530","1982-11-20","169723000"
"53646490275","27و32996","7993258","1999-01-06","40205000"
"53646490275","85و81089","6281394","1977-08-29","55626000"
"53646490275","10ط38424","4675833","2013-10-02","102772000"
"63542270337","2942709011","1787488","2015-02-18","688856000"
"29870104409","1377629247","3966151","1987-03-09","300652000"
"29870104409","6810725953","9197603","1990-04-21","260428000"
"29870104409","4590081581","7743295","2000-05-24","391188000"
"29870104409","57ق14391","7526288","2007-06-29","56286000"
"29870104409","19س51569","2367069","1990-01-29","227591000"
"29870104409","28ط45715","7694576","1986-08-06","372115000"
"67422790093","2938333360","1304772","2009-10-25","198507000"
"67422790093","1502671780","3568155","1985-08-16","778486000"
"67422790093","6718817845","6665865","1986-06-21","387937000"
"67422790093","5954308606","9007092","1977-04-01","180751000"
"67422790093","23ق60729","8430946","2009-05-27","290835000"
"67422790093","30ق13263","3967136","1987-10-08","204159000"
"67422790093","98و17985","3274595","1973-12-02","360790000"
"26787640276","8592997179","2909373","1996-08-11","271532000"
"26787640276","3491851147","2702253","1998-09-20","566628000"
"26787640276","4319314856","5210626","2015-10-24","672974000"
"26787640276","58ط74229","5523679","2008-09-10","293655000"
"26787640276","24س42092","9510805","1986-04-30","210126000"
"26787640276","18و22127","9439057","2005-05-15","282533000"
"20447896036","2239511261","7318515","1991-02-05","515600000"
"20447896036","4307031901","1900982","2019-02-01","289704000"
"20447896036","2686090944","3397259","1996-06-27","114115000"
"20447896036","2488250207","3886444","2002-09-14","617064000"
"20857603350","3361826127","1666950","2014-10-03","509470000"
"20857603350","9528900774","3775989","1991-01-20","228199000"
"20857603350","9471859987","6378433","2018-05-24","662822000"
"20857603350","36س14699","8030299","1976-01-20","254379000"
"73620210038","2714293508","2162182","1999-09-10","499829000"
"73620210038","6296932816","8892518","2018-04-09","519035000"
"73620210038","7286159931","7052474","1984-12-16","487939000"
"73620210038","13ب04656","8516582","1991-11-14","155252000"
"73620210038","27س14826","6138141","1993-12-24","243289000"
"12757122428","35و68119","1779275","2002-10-06","172447000"
"12757122428","93س78111","1864753","2000-11-13","255371000"
"12757122428","52ق80370","3314692","1979-06-21","133360000"
"12757122428","68ر06367","9090682","1996-08-15","159339000"
"51602399045","8543932595","6933157","1978-02-28","305582000"
"51602399045","75ج68589","5486452","2004-03-17","129309000"
"51602399045","54ط87394","7604619","1977-06-22","153419000"
"17403995303","42ر38194","9801754","2009-03-20","399806000"
"99484502339","3781009550","8052917","2018-02-21","516263000"
"68754724706","1710230734","4455348","1980-07-17","507686000"
"68754724706","5658683180","7369882","1985-12-06","779038000"
"68754724706","4333245015","7384983","2008-10-19","307907000"
"68754724706","6442562352","9096458","1983-01-09","685551000"
"68754724706","58ط22479","9117921","1988-02-19","83419000"
"68754724706","85ط49495","4320591","1972-07-05","83127000"
"17088162696","7445925635","8805699","2003-12-11","648359000"
"17088162696","7403067331","3752847","2001-04-19","145710000"
"17088162696","5675778933","2019943","1982-03-16","340773000"
"11044567215","7168519160","2047279","2018-11-05","170611000"
"11044567215","5546341171","4096411","2016-02-05","768564000"
"11044567215","91ر39235","5708127","1973-08-02","372385000"
"11044567215","13و22205","8573990","1971-05-25","252154000"
"11044567215","25ط84380","9882546","1988-11-25","250597000"
"11044567215","93ی25442","1563760","1995-03-16","168213000"
"19491519331","1421374868","8917350","2016-02-10","778898000"
"19491519331","6741065073","6730909","2012-01-28","526186000"
"19491519331","5749429894","1630936","2009-07-25","442030000"
"19491519331","8653186602","1484956","1987-08-06","716150000"
"19491519331","45ج22579","4750769","2015-07-28","39130000"
"19491519331","47ی92541","6625113","1998-08-20","247811000"
"76476204362","2549175609","4882070","2019-09-17","292163000"
"76476204362","5000599353","9631005","1991-11-11","463998000"
"76476204362","8536122177","4059314","2006-09-28","529664000"
"76476204362","71ج81717","5074070","1989-08-23","137780000"
"76476204362","68ج56596","1317125","2008-05-25","49791000"
"17677030590","1667293928","2909234","2000-12-09","411884000"
"17677030590","60ر72195","9019614","1971-07-11","155818000"
"34680121226","8442903842","6915929","2002-01-30","278899000"
"34680121226","5043973363","1732992","1990-08-09","630180000"
"34680121226","4755475167","1241458","2008-11-06","232003000"
"34680121226","79و35106","6185682","2010-07-22","245459000"
"34680121226","17ق99031","6115536","1987-03-31","282651000"
"34680121226","75س16792","5490135","1983-02-19","398216000"
"34680121226","88ر67262","2060309","2003-09-30","100298000"
"35200442907","5321050125","5489470","1987-09-08","762233000"
"35200442907","3228671670","1390857","1978-01-20","545446000"
"35200442907","92ج94444","4911282","2001-03-01","280722000"
"72341748159","6208015270","4166218","2017-02-10","369221000"
"72341748159","7077258673","3124368","1985-06-11","464400000"
"72341748159","2116372535","5972447","2011-04-04","224136000"
"72341748159","9787427774","7465720","1981-05-19","651429000"
"32860166947","4270891413","9074395","1971-05-03","543830000"
"32860166947","1607893298","6036890","2013-06-09","634091000"
"32860166947","4527072563","9243299","1994-12-11","122953000"
"32860166947","8030907021","5536225","1999-03-18","110006000"
"32860166947","86ط86810","4107715","2003-04-23","279020000"
"32860166947","26ب31972","3865905","2018-08-12","287688000"
"54168673497","79و17400","8784727","1975-05-07","232415000"
"54168673497","16و05047","7913755","2003-08-30","113694000"
"54168673497","35ج65342","4255309","1975-11-10","370515000"
"66122313830","6127964522","3324764","1998-04-14","714308000"
"66122313830","7342743882","6098303","2009-01-11","753691000"
"66122313830","5781352328","9662892","1994-03-15","264296000"
"66122313830","21و01328","6405894","2018-02-05","31228000"
"66122313830","83ق47046","3830342","2005-10-05","49348000"
"56715184521","8072293781","3850285","1985-04-21","786576000"
"56715184521","2119350410","5356987","2019-10-28","301927000"
"56715184521","75س50854","1636812","2014-06-02","101449000"
"78956502809","3599282964","5553443","2015-01-29","295891000"
"78956502809","3417768312","6660316","1988-09-04","361353000"
"78956502809","19و08940","7750564","2003-05-10","328055000"
"37117792528","67و04655","7562827","2001-05-02","356342000"
"37117792528","41ج30686","4273337","1998-04-16","132332000"
"37117792528","93ط31964","1248660","1979-12-22","115580000"
"27332175961","9981148199","7668349","2013-03-15","119700000"
"75675219556","13ر37504","5843644","1972-09-09","22474000"
"75675219556","98ب83751","2555812","1990-01-26","25632000"
"75675219556","72ب53381","8482924","2003-02-21","396502000"
"75675219556","86ب67811","2167311","1988-05-09","190117000"
"55744005008","68ط55928","8840282","2001-09-16","90955000"
"55744005008","21ق48317","3169155","1994-07-13","366800000"
"57474893940","9476052446","7127677","2002-01-05","593151000"
"57474893940","7926974756","1760849","1976-10-13","400439000"
"57474893940","4814859314","8231192","2016-12-15","425242000"
"96322436769","63ج63368","2277200","1981-12-31","330075000"
"96322436769","89س71911","4172092","1987-10-08","41063000"
"96322436769","85ر41355","6606304","1982-07-08","161886000"
"77796797907","7251539416","1528955","2014-12-23","771188000"
"77796797907","3374518293","3667636","1988-12-31","784761000"
"77796797907","4264169563","8541673","1976-07-10","430322000"
"77796797907","97س98439","3350528","1983-03-25","357707000"
"41230465627","2692569049","9321662","1986-03-25","527328000"
"41230465627","1322444788","1596231","1997-02-15","505211000"
"41230465627","95ق75321","4610918","2016-06-11","342327000"
"41230465627","84س08573","1483518","1972-10-03","52878000"
"72155669611","1229414038","7306769","1975-11-16","443129000"
"72155669611","1025412575","6613967","1982-04-27","713505000"
"72155669611","7104062831","7278829","1996-12-10","700107000"
"72155669611","2194106750","1719882","2001-09-17","255935000"
"72155669611","53ج19235","9771739","1995-12-21","195554000"
"72155669611","72ط21673","6458471","1995-06-03","104851000"
"98245463785","91ق91085","5326155","2012-10-21","117603000"
"98245463785","70ب37744","2051151","1996-02-05","26884000"
"83853585906","2969888806","2958813","1986-04-21","220872000"
"83853585906","6686187745","4026799","1980-05-03","346683000"
"83853585906","81ط92806","3220793","1978-04-08","87076000"
"33779780364","1909855646","5977861","1982-01-31","239791000"
"33779780364","6071728882","3751405","2001-05-08","213492000"
"33779780364","3911386925","7201133","2003-09-29","315774000"
"38490088978","25و11258","5532915","1971-03-24","206117000"
"38490088978","17س54538","3415777","2010-09-13","360701000"
"13763509104","4853508123","7585602","1989-04-02","768976000"
"13763509104","20ی59756","2186957","1982-12-12","398432000"
"13763509104","11ب90353","3073705","2008-01-04","193718000"
"13763509104","99و60482","8605211","1980-12-19","81630000"
"13763509104","79ط38795","4954338","2016-07-16","195491000"
"65970781718","9220221485","8064064","2005-05-11","125446000"
"65970781718","5577224099","5777377","1987-07-12","585546000"
"34221465672","6993678171","4557910","2008-06-08","101896000"
"34221465672","7197086415","9788951","1976-07-19","617486000"
"34221465672","4633673392","7859245","2019-01-15","561368000"
"34221465672","19ج31903","2608919","1993-11-12","78819000"
"34221465672","87س24378","1113668","1982-09-26","280593000"
"34221465672","18و44047","2967568","2014-12-28","320411000"
"10948864594","4686034560","3157203","1984-12-10","771967000"
"10948864594","11ق67777","9626394","2009-05-01","138553000"
"80298589611","1321892865","8801075","1982-09-23","730481000"
"80298589611","44و33118","1024521","2007-07-15","152155000"
"91668772558","2121883621","8532621","2010-11-02","594091000"
"91668772558","4709179418","4954250","1988-03-19","713156000"
"76882843587","61ط62147","4725323","2019-07-27","157467000"
"76882843587","41ج43369","2050681","1978-11-06","50633000"
"76882843587","36ج92212","4693763","1971-03-14","241533000"
"35284249166","1963547011","7455551","1979-08-20","788749000"
"35284249166","9592106149","5547666","1994-08-25","158638000"
"35284249166","11ر54283","1512706","1992-03-07","357297000"
"35284249166","75و52256","8059057","2002-07-15","310997000"
"45765533573","68ب10729","3242438","1975-01-18","207057000"
"45765533573","75ط43715","1399151","1973-01-12","347361000"
"82244324703","9027780520","2561596","2005-06-22","188785000"
"82244324703","4085716337","8380259","2006-10-20","491613000"
"82244324703","5721735027","2331184","1984-08-02","598252000"
"82244324703","4714336020","8049833","1978-04-06","415411000"
"86108325542","9395423631","1979802","2010-05-13","260251000"
"86108325542","11ج61617","9928110","1991-05-25","156690000"
"86108325542","12ج77501","9265178","1997-05-13","393305000"
"26904268924","9368678046","5852236","1973-08-16","773137000"
"26904268924","9822781013","3350083","1992-07-29","136919000"
"26904268924","4912674607","8082480","1994-06-16","642776000"
"23876985148","1065884767","6399430","2011-08-20","454237000"
"23876985148","2930001715","9184051","1978-10-26","233611000"
"23876985148","4917058131","2764867","1992-03-24","782981000"
"23876985148","2962379424","7781995","1970-12-11","125448000"
"23876985148","70ج64583","3063991","1993-09-21","358914000"
"23876985148","85ی65743","7702715","1990-09-22","269399000"
"23876985148","89ی59127","9811705","1976-09-22","370187000"
"23876985148","15ب79069","3628580","1972-09-29","187572000"
"95263233415","8671232790","4032791","1973-10-19","618539000"
"95263233415","3357880097","1724801","1999-11-25","656425000"
"95263233415","6495828375","4057164","1984-06-07","139860000"
"95263233415","5827116783","1305250","2018-07-06","580083000"
"95263233415","76ط43160","6926111","2016-06-09","285760000"
"95263233415","47ق90309","5145291","1993-05-24","53449000"
"95263233415","27و49751","5325541","2009-04-05","394504000"
"95263233415","97س29268","2253545","2006-01-18","241277000"
"50069517812","4695981926","5860723","1976-04-10","724363000"
"50069517812","56ی15246","4061343","1993-11-11","356518000"
"50069517812","57س76457","7812288","1975-01-15","342414000"
"50069517812","51ط29828","8912390","2008-07-05","34875000"
