"09845687571","09148127808","9675240","1975-10-08T03:09:19","04:26"
"09459464160","09924059481","8235042","2013-06-01T01:27:26","06:26"
"09245572720","09703440860","6114346","2001-02-19T12:42:47","06:45"
"09120869547","09755128545","7282741","2011-07-07T13:21:16","10:46"
"09778583554","09470709620","1453218","2006-12-30T07:17:17","06:29"
"09987704512","09693623000","1994603","2018-12-15T23:36:25","01:42"
"09948346657","09897309518","6106466","1997-01-27T09:51:29","22:27"
"09149589138","09363760921","7298493","1996-02-05T19:00:00","06:56"
"09782152828","09573190039","4119564","1989-09-20T07:32:38","13:54"
"09802483497","09652857387","8543308","1996-09-01T08:43:45","08:10"
"09529575518","09271355652","9445658","1996-10-09T14:40:59","23:09"
"09738740389","09811564270","6753831","1975-05-31T05:42:51","00:31"
"09507921054","09585780963","7297980","1991-06-03T13:08:53","20:38"
"09386800831","09377137262","2018580","1998-06-08T13:32:30","03:13"
"09728943324","09196570684","9929020","1987-07-24T11:51:51","07:31"
"09698613799","09602706914","8379722","1976-07-27T17:51:33","20:59"
"09855000375","09689730412","6990515","1999-02-07T07:16:17","05:56"
"09120273842","09375084338","4596206","1995-11-10T19:47:37","17:51"
"09778583554","09408542246","4524085","1978-01-31T03:05:04","19:29"
"09123175754","09171645297","7797528","1981-05-26T08:15:49","14:29"
"09813994266","09512598404","9095078","1993-09-22T05:51:57","20:59"
"09344710922","09568867719","4971972","2019-11-02T04:42:08","22:16"
"09705709888","09750397737","9774524","1981-02-14T00:39:19","06:15"
"09251090997","09334694946","3210656","1983-01-27T11:32:08","02:00"
"09335115329","09438518682","2519919","1995-09-28T06:36:16","22:33"
"09633175808","09446313514","1768734","1977-03-24T23:24:31","03:28"
"09973425929","09249830120","8795150","1979-05-17T21:38:43","08:38"
"09701320159","09580530996","5184545","2012-08-27T22:14:29","23:48"
"09398333551","09673035678","1345923","1978-10-20T10:05:39","13:39"
"09995619405","09204469893","3246331","2017-01-12T21:32:58","10:55"
"09913300332","09377961638","8811297","1995-04-04T10:18:45","16:57"
"09511262442","09613778486","3091597","1998-05-29T07:21:45","11:53"
"09417519437","09771732663","8339222","1999-07-31T15:57:30","03:03"
"09550151621","09221927958","4681021","2015-05-23T11:55:10","18:34"
"09359138150","09546017484","9182895","1995-09-02T10:49:34","06:41"
"09810108319","09983430695","8081709","2016-04-22T19:35:14","01:35"
"09400138654","09155159487","6576925","2003-03-26T04:38:53","22:21"
"09811083082","09588503194","1361572","2006-10-31T13:48:03","08:05"
"09854123300","09353879087","1458879","2018-02-01T22:50:17","07:57"
"09482533936","09333599210","3980354","2004-12-28T23:41:17","17:53"
"09852632215","09880365049","1821964","2015-03-06T23:25:02","16:58"
"09471023739","09866055049","7355512","1975-01-06T22:21:33","22:22"
"09113545909","09500374751","2622825","1977-02-11T02:54:55","02:35"
"09269781020","09962947172","8244914","1991-10-25T15:08:06","23:01"
"09393848724","09952694182","9280673","1996-09-10T23:37:09","03:13"
"09808142436","09446431184","3471752","1973-03-31T04:20:36","14:52"
"09904244959","09311295543","7293111","1991-08-23T20:48:34","05:56"
"09890184218","09406141216","7438953","1985-04-16T12:42:22","20:32"
"09968758181","09233332134","3847679","1985-05-08T11:54:35","17:27"
"09756594530","09225604806","8162771","2003-10-03T12:46:15","22:57"
"09584646988","09997604608","5296295","1996-03-14T19:27:45","14:38"
"09618513928","09880859855","9123203","1974-07-13T09:17:50","08:57"
"09509574625","09472410528","2249682","1991-02-26T14:46:41","23:10"
"09728164035","09924515048","4283365","1982-04-04T02:22:22","11:33"
"09811205638","09764946832","6162948","1971-11-01T11:46:11","19:25"
"09341924583","09490881081","5875902","1993-11-12T19:04:29","07:52"
"09781482944","09233044615","5592831","2008-11-16T08:53:45","22:13"
"09731072793","09666698158","4863823","1982-02-02T15:20:04","00:09"
"09672027227","09669488285","2014014","1992-12-03T06:01:58","02:47"
"09461036639","09606735708","8640176","1982-03-17T09:48:07","06:24"
"09805114939","09618705105","8898854","1995-11-03T21:25:02","06:10"
"09390673862","09549929865","6096055","2004-09-25T14:52:24","16:12"
"09470215300","09310841796","8636850","1996-07-30T16:05:42","02:56"
"09714596846","09393966972","3182342","1981-01-27T17:46:10","05:10"
"09658039328","09293013023","4373790","1995-11-13T02:29:55","09:52"
"09871864489","09650159349","4598403","1975-01-03T14:13:35","01:31"
"09245572720","09564413610","4544550","2018-07-11T02:30:32","16:43"
"09596841114","09781329634","9489935","1998-07-15T21:39:57","02:42"
"09502015806","09820010567","5544523","2013-05-31T09:32:37","03:40"
"09737066513","09713462341","1046341","1973-03-27T00:17:22","06:12"
"09802410384","09498784462","8071951","1986-05-31T06:42:24","14:01"
"09307788463","09305601649","1984550","1977-12-01T19:00:27","17:35"
"09592268302","09946348157","7249388","1978-03-11T23:04:10","12:04"
"09205880471","09980236876","8423373","1981-11-30T15:38:38","18:10"
"09177420616","09511262442","4377254","2008-04-21T22:52:16","16:36"
"09914103367","09702485450","7923825","2010-09-16T07:16:13","05:45"
"09535263678","09490455986","3737102","1986-09-26T18:45:26","18:41"
"09135533195","09400918007","8932703","1973-04-19T14:59:57","23:03"
"09885893063","09727991167","9135984","2004-05-31T12:23:22","14:26"
"09795344438","09288022166","5519922","1977-08-20T03:09:21","16:44"
"09719776203","09745138074","5770677","1994-06-15T19:39:52","15:59"
"09349442732","09691055907","2761116","1998-07-14T02:58:36","18:17"
"09863547427","09366132510","5035246","1980-07-05T17:20:25","11:51"
"09418848444","09596841114","9305380","1975-11-22T09:07:05","18:58"
"09523489127","09324872726","1263185","1971-05-30T19:38:58","07:17"
"09658509914","09322156445","4820542","1985-08-12T07:47:52","23:13"
"09588747227","09164206764","4922773","1989-05-27T17:13:38","08:49"
"09517913117","09778037558","4960853","1971-05-12T16:46:53","09:21"
"09512746767","09652238342","1763171","1996-01-18T00:34:49","06:04"
"09939122333","09898898202","3805584","1996-08-11T22:45:12","04:59"
"09396310165","09323706454","7910701","1977-09-01T11:56:46","21:10"
"09449988010","09332071067","6240540","2010-07-01T00:34:58","23:47"
"09638157708","09355445201","7669905","1977-11-04T04:43:22","18:47"
"09624388299","09958873659","9491104","2013-09-26T09:10:19","02:20"
"09401713183","09437937900","8702498","1971-10-24T06:22:50","10:07"
"09454703553","09410500243","3668692","2006-09-20T09:09:25","19:34"
"09351988667","09327718636","7087510","2001-05-23T15:18:35","00:29"
"09581181379","09531380609","6148619","1972-09-22T23:09:25","17:13"
"09454703553","09825844958","1280102","2011-08-17T02:30:58","20:36"
"09797021687","09674175796","2478854","1992-07-05T04:12:21","12:46"
"09627383425","09529502828","2092542","1989-01-28T16:46:43","14:20"
"09552140765","09490455986","6032593","1972-03-13T17:15:24","11:21"
"09585780963","09489441548","7518063","1988-02-29T16:11:38","00:32"
"09997283330","09416314860","5437139","1998-12-13T21:24:00","02:31"
"09657245357","09761414453","8008156","1980-11-11T04:52:04","07:35"
"09791681010","09982322438","8216190","1984-10-01T09:07:25","03:49"
"09281487421","09504262196","6459952","1972-01-11T14:45:30","09:28"
"09825844958","09526575220","7474039","1983-09-15T17:51:25","17:08"
"09783510404","09825288532","2814925","1973-02-23T11:43:55","05:29"
"09308617135","09733647769","3639803","2007-04-04T19:25:10","16:36"
"09859794035","09316601965","7167916","1975-01-14T05:00:39","01:35"
"09762943330","09310983552","7758776","2000-03-04T11:03:54","12:19"
"09368290553","09349442732","7511261","1997-09-25T16:11:34","00:55"
"09463578795","09714756117","6844695","2004-11-05T14:44:40","00:49"
"09425892279","09996311312","9304165","1991-07-10T09:46:12","07:50"
"09383510003","09559728055","4958420","2006-07-14T13:07:41","23:36"
"09369002080","09187979148","7698642","1989-05-14T18:42:42","11:26"
"09820611760","09995972851","9048586","2018-04-26T02:36:00","18:19"
"09314283673","09533182641","4763395","2017-06-09T08:35:08","18:57"
"09187367482","09172615088","9869799","2016-10-31T08:23:17","20:56"
"09827052568","09850752968","3073219","2002-03-20T05:39:08","07:38"
"09333959628","09416314860","1614428","2003-03-21T15:16:15","05:23"
"09804915386","09578415871","7267483","1977-06-07T08:11:57","22:15"
"09134809978","09322943590","2878747","1984-07-15T03:29:14","13:15"
"09952226270","09358360041","5768869","1987-11-12T22:15:06","02:25"
"09695331897","09453221955","2084774","1999-02-02T18:35:56","07:01"
"09206669371","09684309449","4292690","1970-04-11T16:33:18","08:06"
"09375084338","09705322249","6273190","2018-08-01T18:35:04","11:09"
"09976440388","09393329088","1817888","1976-07-22T12:14:07","20:30"
"09584151454","09184751374","9604888","1995-09-26T15:42:39","02:42"
"09307374064","09811521782","7434064","2018-07-23T02:49:42","19:17"
"09415124864","09269725426","4436559","1991-12-12T03:12:19","17:40"
"09463495576","09132703345","5374104","1981-09-26T18:24:13","18:44"
"09405328687","09565360164","4925263","2001-04-28T06:36:51","19:41"
"09493240772","09144990012","3186906","1988-01-11T08:30:07","21:28"
"09514619260","09457372936","8848776","1996-05-25T07:43:53","17:00"
"09208878912","09495473393","4936843","2017-09-25T05:42:33","00:57"
"09495473393","09972889294","7016789","1989-10-16T03:41:54","20:47"
"09387091530","09748469229","1589727","1978-04-15T10:16:11","07:24"
"09531408892","09538274583","6352306","2010-06-21T09:09:54","16:33"
"09773638352","09459464160","4827939","1989-08-21T14:46:10","22:45"
"09436686516","09491272614","1684893","2010-11-12T01:51:43","05:36"
"09747190883","09357389246","5097702","1998-10-27T22:14:26","23:10"
"09775999881","09689693342","1269281","1986-01-17T09:01:58","14:20"
"09605447807","09425214752","6519855","1996-03-04T03:04:57","20:06"
"09300932705","09127069199","5314980","2013-09-14T17:40:43","15:11"
"09860171480","09477802846","3055421","1993-02-16T17:04:29","20:36"
"09104785713","09399744256","2688828","1994-10-12T21:41:29","01:04"
"09114419142","09128794547","9220750","2000-03-05T10:56:12","15:13"
"09415945632","09291854756","7335318","1999-02-07T17:58:39","00:42"
"09964729890","09745446852","8408943","1994-10-01T13:30:36","21:13"
"09402252275","09486874353","8730836","2011-04-05T10:42:26","00:17"
"09695567269","09471910276","8460478","1989-11-10T15:24:23","05:09"
"09656106755","09908249238","1628186","1992-06-20T10:18:59","14:45"
"09533149244","09969800576","2657376","2011-12-18T09:30:05","09:07"
"09283584123","09533149244","8816218","2009-03-21T15:59:32","02:57"
"09673765003","09162405457","1245807","1981-07-10T08:54:32","05:19"
"09874238456","09791110969","1586449","2007-07-10T12:46:05","02:19"
"09155418671","09922990445","9893340","1973-04-17T09:23:46","08:02"
"09115095722","09451604136","5611806","1970-04-30T20:23:19","23:01"
"09613835420","09669123072","3358948","1970-04-22T10:48:03","13:02"
"09534905985","09396882861","4722055","1997-11-11T17:29:19","10:55"
"09564029423","09224540899","9326399","1996-10-22T11:50:12","02:10"
"09272326446","09510806623","1203633","1985-01-17T21:51:10","10:42"
"09514981287","09590222233","4265784","1979-09-29T05:16:03","00:02"
"09404732226","09227327833","7335048","1994-12-02T12:28:39","17:56"
"09494104035","09939197754","5198718","2018-11-18T21:48:13","17:41"
"09214157193","09313348178","5851930","1971-04-26T05:49:43","20:37"
"09647142689","09157925393","7823782","1997-01-12T07:13:10","05:23"
"09544478016","09950013644","1307630","1986-02-25T03:13:27","10:02"
"09191605913","09326904788","4082300","2014-11-24T03:54:59","20:48"
"09261530410","09799617147","6786329","1985-09-12T13:45:34","17:38"
"09767866702","09966346118","1198889","2008-10-08T21:53:08","21:15"
"09723517457","09102406826","5178469","1972-09-06T08:01:53","17:35"
"09260289344","09757549315","3225153","2009-12-01T05:58:09","07:53"
"09123505309","09551934761","2297280","2001-07-29T05:22:21","23:05"
"09198205115","09890332657","8105518","1996-06-23T11:49:54","19:17"
"09711425412","09979093579","3264085","1980-02-22T06:31:11","00:20"
"09441623717","09630124346","7556909","1980-01-30T18:50:02","16:32"
"09814942808","09168688020","3913121","1990-06-26T12:13:40","05:33"
"09961585640","09969543290","6381896","1999-09-12T05:07:34","20:40"
"09707900052","09668186876","1755272","1990-07-02T07:12:28","08:59"
"09755128545","09767866702","4603348","2011-07-30T00:53:18","16:20"
"09896420660","09855257780","4896791","1985-09-26T16:48:54","02:03"
"09894240910","09929254789","4703009","1973-08-11T20:58:45","13:09"
"09948981525","09321567620","6928587","1972-11-22T10:26:42","10:08"
"09862130380","09765358387","7298662","2007-01-07T13:55:02","14:38"
"09298901156","09744715230","4899384","1998-10-17T00:13:20","21:00"
"09197037142","09149592868","7471733","1986-04-26T23:51:34","15:02"
"09181425217","09491695261","4140658","1975-05-23T05:54:58","10:04"
"09478853249","09132726558","1793342","2006-04-16T21:41:32","10:39"
"09885278262","09850698675","9053035","1999-02-03T06:20:11","12:18"
"09232965917","09431563418","2605885","1993-07-21T10:42:32","22:09"
"09841173044","09550349167","4157393","1978-04-13T22:36:26","21:24"
"09341090493","09538436516","2938073","1980-07-28T09:00:01","22:26"
"09249762499","09210463385","2435181","1977-06-06T04:02:56","03:43"
"09449099760","09856893539","3835074","1993-04-26T09:59:38","13:41"
"09219937935","09499059686","9249385","2001-06-27T21:35:21","23:40"
"09770277551","09496215105","2480759","1970-03-08T04:46:15","23:36"
"09726594582","09996563264","2733052","2013-10-28T13:25:14","19:32"
"09595620299","09865219287","2534572","2013-01-15T07:31:40","09:13"
"09567489999","09700236150","2243770","1985-06-06T09:04:50","19:20"
"09781011374","09300396312","9388229","2002-01-21T14:07:42","10:03"
"09986795981","09348405573","4456026","2005-08-12T01:50:49","14:07"
"09380152872","09513316524","1200026","1998-08-04T06:14:41","05:06"
"09659128559","09531158525","9213045","1976-11-16T11:55:17","20:19"
"09253120752","09344443621","4610247","2006-05-18T17:50:41","15:12"
"09780038405","09253797475","7052769","1983-12-16T19:31:08","23:08"
"09134419253","09236927560","6094328","2018-09-11T19:57:24","14:38"
"09858784642","09478351428","4061129","1984-11-24T16:14:04","12:35"
"09627857416","09437327823","1654076","1971-07-17T20:25:14","07:11"
"09225787776","09576355559","1651347","2007-10-06T18:06:28","02:48"
"09155017629","09909941881","8580061","2012-01-29T00:31:27","01:26"
"09128108485","09965910742","6977371","1970-09-20T18:26:36","12:42"
"09641230136","09542731477","2702203","2013-05-27T18:46:04","12:55"
"09147444099","09501939059","5239939","1991-07-31T21:37:10","16:48"
"09980934970","09955341630","7356722","2019-10-14T21:05:00","23:31"
"09749302584","09829545868","2626466","1981-06-29T05:39:52","22:08"
"09352476483","09251169111","5770373","1972-03-16T05:37:37","10:08"
"09859794035","09673033207","3931253","2002-06-13T00:24:55","15:22"
"09976440388","09318053453","3787851","2013-10-25T11:42:54","01:08"
"09821002817","09837003413","9603044","1997-08-17T02:27:19","02:17"
"09668186876","09303661125","2971579","2017-02-01T20:42:32","08:44"
"09844178258","09151789810","4954809","1982-02-01T03:59:41","23:49"
"09344094789","09353898465","7764945","2000-02-02T05:15:55","17:41"
"09268226192","09168581011","4717608","1983-03-17T17:06:25","00:05"
"09522878521","09450817671","6199985","2015-09-23T23:10:42","09:28"
"09835511301","09680343496","7429267","2001-04-02T13:44:23","15:06"
"09671057999","09624388299","4890272","2012-09-01T22:26:33","16:02"
"09977379024","09866178332","9427403","2012-02-01T20:02:05","01:06"
"09354881521","09814176130","8697139","1990-04-21T00:53:07","12:11"
"09806158116","09681420246","7497369","1990-06-21T14:52:41","04:49"
"09804142203","09805289118","5961063","1980-07-22T18:57:15","21:34"
"09525987852","09781482944","9138075","1987-05-23T07:00:55","07:00"
"09320490129","09864240488","9194099","2004-06-30T01:13:48","22:50"
"09515334903","09103414754","2596154","2014-02-23T08:48:25","04:28"
"09406438383","09570458822","3329980","2017-03-16T21:19:48","19:57"
"09457951630","09467831548","1627350","2017-02-18T18:44:50","06:01"
"09670504190","09827613767","1465197","1988-02-02T02:20:22","05:37"
"09248385975","09570350551","9126726","1973-08-09T22:33:09","00:40"
"09785473050","09803075532","6264835","1995-10-24T01:41:15","15:35"
"09489043935","09312597148","4618972","1981-03-20T02:23:59","01:14"
"09781011374","09564029423","8016269","1979-03-16T20:41:40","21:25"
"09678883325","09317789975","7632133","1970-07-27T08:32:14","02:56"
"09241901662","09837782046","1443295","1973-01-28T02:45:07","06:20"
"09705418271","09232255648","8699484","2015-07-05T09:12:11","18:37"
"09942228157","09101834594","5257021","1995-08-28T14:01:47","00:12"
"09115237581","09496028245","5179847","1992-10-04T20:47:18","18:15"
"09150997814","09811521782","1453627","2014-12-04T05:47:37","08:49"
"09884003133","09480392987","6181855","2014-06-20T17:34:54","16:25"
"09775820043","09290388336","3356795","2005-08-25T15:32:33","06:29"
"09500100037","09917580028","4486335","1991-10-24T13:48:41","06:19"
"09359599537","09259991930","4147605","2003-04-28T06:05:31","05:18"
"09160698405","09231221366","9820912","1980-04-16T00:10:37","12:44"
"09178622716","09253622064","1631622","2014-04-05T10:07:41","11:17"
"09998400010","09782408541","3086470","1972-08-30T09:42:17","22:44"
"09553753622","09528748737","5738268","1982-02-26T06:09:31","04:49"
"09498784462","09133528171","7763432","1985-09-11T02:09:12","14:37"
"09865178110","09745625131","7954813","1982-10-26T22:58:51","12:16"
"09175105474","09375624137","4393124","1972-08-06T19:41:10","14:58"
"09204469893","09737737319","6163508","2000-03-23T11:21:42","08:27"
"09585690698","09155679034","7658914","1993-12-19T16:59:20","04:50"
"09977185126","09814176130","3375426","1997-11-13T18:45:52","07:46"
"09340791285","09618419216","9596997","2009-11-16T01:18:43","07:53"
"09502256131","09615976608","9459348","1970-09-06T00:00:40","17:48"
"09609035658","09135612317","2603480","2013-12-27T05:33:49","07:12"
"09168581011","09404509046","7065541","2005-12-01T10:20:46","19:39"
"09582278490","09817533189","8750510","1986-11-10T23:28:30","01:51"
"09554910889","09377570651","9382413","1990-10-30T14:15:43","17:35"
"09722002374","09770517596","9210480","1976-09-03T07:45:13","16:10"
"09307913424","09473920079","1552656","1982-08-20T09:05:09","01:02"
"09852718251","09381861304","7571526","1993-06-29T21:09:16","18:55"
"09984621545","09426823727","6386796","1970-02-25T04:40:37","23:33"
"09128108485","09756398217","3994482","1983-05-11T09:11:40","07:56"
"09806595710","09252593390","3058658","1972-09-14T06:42:50","19:52"
"09379991426","09501248124","2984957","1984-03-27T06:44:49","07:28"
"09377923042","09963759023","7208652","2007-04-18T21:31:26","19:09"
"09804494514","09818861623","9321752","1987-04-19T02:34:48","02:30"
"09838371525","09975821335","9835056","2006-04-28T13:24:16","09:36"
"09846611068","09744174265","1415732","1981-08-15T14:33:47","11:24"
"09533659306","09667910411","4683197","2015-09-23T02:55:22","10:28"
"09595620299","09787450231","3126466","2001-11-20T21:21:49","14:07"
"09464126760","09158180696","8942154","1981-04-26T01:55:14","19:30"
"09779089093","09938694680","6652006","2019-11-11T20:57:16","03:52"
"09119857685","09990351506","3940114","1983-02-08T00:08:46","02:57"
"09159281927","09417519437","7914799","2019-05-30T16:09:58","04:40"
"09632329949","09712046761","9429446","2011-09-03T01:22:40","15:56"
"09128860102","09796219848","4814307","1994-07-07T09:50:03","22:33"
"09854123300","09179208581","2632296","1981-07-21T17:53:40","08:50"
"09998679803","09128797131","9056356","1987-11-15T06:15:22","17:43"
"09512420082","09780356303","6120452","1974-06-22T07:44:10","21:34"
"09300809937","09708023405","3075675","1996-07-04T00:23:49","02:51"
"09695857157","09768258731","7633817","2017-03-17T23:25:52","22:24"
"09721298651","09638157708","4340933","1977-03-19T16:55:34","02:11"
"09371163935","09129523402","2196649","2018-03-11T04:44:39","22:24"
"09841173044","09512762815","3028744","2006-04-14T13:41:21","19:59"
"09598093018","09764173360","9459682","1993-04-05T13:28:05","00:00"
"09473171790","09830655146","1721897","2006-08-26T19:45:02","03:51"
"09948137857","09175956401","7209111","2002-01-06T07:36:32","08:55"
"09356501747","09931741320","4485042","2005-09-03T03:26:36","17:57"
"09267319754","09794341178","6913279","1985-08-21T00:32:59","15:47"
"09161031934","09225377770","2660245","1978-01-02T10:01:06","18:58"
"09984621545","09527586353","4145037","2001-07-25T18:44:50","10:51"
"09971662367","09801886715","8723390","1988-09-06T06:11:43","12:53"
"09484605041","09477048480","8274745","1991-04-22T03:14:16","23:55"
"09937389322","09475424074","3452762","2013-08-21T17:22:21","18:47"
"09968758181","09641217404","8593018","1970-10-31T23:22:07","19:12"
"09737737319","09723598057","6691785","2017-05-09T02:16:42","00:00"
"09475769677","09260573565","5926666","2009-09-12T18:03:39","21:21"
"09344094789","09647248321","1411638","1972-10-16T10:41:06","12:16"
"09977604045","09769292237","8297247","1987-12-14T15:56:25","16:04"
"09594246795","09728349409","5470360","1979-01-25T09:04:46","11:08"
"09860280777","09880927203","9038840","1993-08-04T12:58:17","01:20"
