"78189176199","سرمایه","IR156471197279073493648613","3816022"
"78189176199","ملت","IR142391326415303837511754","7935481"
"72905572132","صادرات","IR984365950702099306205657","7631305"
"72905572132","سرمایه","IR460280561915476941447678","5339150"
"72905572132","ملی","IR856464507099104114403071","6350637"
"78336815278","تجارت","IR381356410581975902506637","3880590"
"29641976668","سرمایه","IR700764561950816385650740","9099785"
"70585948048","سرمایه","IR423425179056463041283531","2886857"
"70585948048","سرمایه","IR796017905839829823886226","1516523"
"70585948048","ملی","IR410972561834851526818849","6998013"
"70585948048","تجارت","IR536708576826879889282890","2538950"
"29699358973","ملت","IR388287265553193977028371","4937119"
"29699358973","تجارت","IR866482114492572067645499","3970430"
"45069409245","ملی","IR142278123097555419553690","9458799"
"45069409245","ملی","IR411567880741029968748250","8839931"
"45069409245","تجارت","IR108908075715350525770059","7819140"
"99600842525","ملی","IR185169208738452334068979","9528969"
"99600842525","ملت","IR168825864450530668401687","5805354"
"85010136192","ملت","IR149168944606941102470384","6476666"
"85010136192","ملت","IR907484716677488862634601","2475548"
"85010136192","تجارت","IR118028045917271613965396","5027720"
"85010136192","صادرات","IR636028846484783327310459","3816881"
"10204798607","ملت","IR970935312811282434780415","1770723"
"10204798607","سرمایه","IR823901113595703936007315","3375580"
"10204798607","تجارت","IR852415252610007380717436","3580889"
"92336163097","ملی","IR383101323533382202884488","2465530"
"70345595795","سرمایه","IR153075448760877589935775","5218702"
"86923974028","سرمایه","IR366201961681394810797657","3807852"
"86923974028","ملی","IR103141111501000595211473","8534151"
"86923974028","سرمایه","IR731715957775243528598369","1031185"
"86923974028","تجارت","IR843085091637220390107853","6795634"
"56998774697","ملی","IR638315351412305710014006","4555460"
"56998774697","ملت","IR171191999129172682009154","1088489"
"56998774697","صادرات","IR144534215735329922804193","1943358"
"56998774697","ملی","IR480328871965862429184050","4374938"
"83149839038","صادرات","IR424363169343211578438100","8927924"
"83149839038","سرمایه","IR926379818043962897280108","1600624"
"62831921827","سرمایه","IR262763994962292607956455","6607704"
"62831921827","ملی","IR615857469929991428454359","8570742"
"62831921827","ملت","IR870480593274906544821329","5426658"
"75280054573","سرمایه","IR706840244263214751843460","9169797"
"75280054573","تجارت","IR629810227409632639106383","3041916"
"75280054573","ملی","IR448603928336079249452613","2365299"
"40382773874","ملی","IR654109086131296657773693","2347907"
"40382773874","تجارت","IR488147025695491893040254","1303614"
"63505078967","ملت","IR933698891076545250801978","2663537"
"63505078967","ملی","IR723093367607685146816528","1264708"
"58418744542","ملی","IR258758407320609995092606","7215398"
"58418744542","ملی","IR610904237150631108257892","7723182"
"26142648665","صادرات","IR226103457196210891760663","2619246"
"26142648665","ملت","IR247238760835715578276969","6556411"
"26142648665","ملی","IR310327980429029553292388","7390865"
"53682120268","ملی","IR869082739743469626327912","6349993"
"53682120268","صادرات","IR909445891826481379338579","8719193"
"53682120268","ملی","IR104675732391826149535807","4832178"
"80467177968","تجارت","IR542861712944156391049775","3956517"
"53510877272","صادرات","IR338979442921614724321725","1825473"
"30349476018","سرمایه","IR307744935209601805085834","3394648"
"30349476018","ملی","IR756692878607020062491257","4710451"
"30349476018","صادرات","IR125661345899885319167287","8551934"
"30349476018","صادرات","IR568637860108451724035919","4255351"
"84625891104","ملت","IR167819501139156590923787","3855945"
"67158794522","ملت","IR255934959580334185483696","5586574"
"59749458830","ملی","IR676512907424662369209200","6140367"
"59749458830","ملی","IR982032986393928063848764","7237977"
"59749458830","ملت","IR940752757748895437660097","1886535"
"30852795827","تجارت","IR591022140042436301136158","6703201"
"30852795827","تجارت","IR705901082906357547566848","3726005"
"30852795827","تجارت","IR427832062565581558615833","6085787"
"30852795827","ملی","IR663356251215656850365687","8252407"
"54575149360","ملت","IR954437349105082489546069","2020427"
"54575149360","ملی","IR260257413070709845331496","2493678"
"54575149360","ملی","IR313025668253629829978111","1985755"
"63542270337","ملی","IR742773911479528049116419","6791922"
"29870104409","سرمایه","IR515243249322135519817525","3046477"
"29870104409","سرمایه","IR401384345897570135431329","8249486"
"26787640276","ملت","IR182991545089165255619180","8006820"
"26787640276","تجارت","IR882882788109952285325469","4486567"
"20447896036","صادرات","IR253223589101213032977788","8629692"
"20447896036","تجارت","IR201238958770321522942809","1766174"
"20447896036","ملت","IR577069522439414973427879","6011821"
"20447896036","ملی","IR462878975006436369891989","2668597"
"20857603350","سرمایه","IR784156751071963878510740","9942456"
"20857603350","سرمایه","IR246251932935764875600186","1030388"
"20857603350","سرمایه","IR165198393716298670402849","6289188"
"73620210038","ملت","IR703874738313475485604015","9058796"
"73620210038","ملی","IR721213125205838201905221","8505987"
"73620210038","صادرات","IR796864086506363530322181","4102342"
"12757122428","سرمایه","IR402950049828773360546964","2206614"
"12757122428","ملت","IR389885572357170393508615","8823729"
"12757122428","ملی","IR763883874109425066433303","9623581"
"51602399045","ملی","IR197600362408071095458159","3293201"
"51602399045","صادرات","IR857993909322754000244501","9298128"
"17403995303","سرمایه","IR663750749663371150984601","9767210"
"99484502339","صادرات","IR898588295672588002114985","4242903"
"99484502339","سرمایه","IR413788620340356233801143","2702990"
"68754724706","تجارت","IR792165660056740569228533","8677950"
"68754724706","صادرات","IR494882720913546450268692","6909608"
"68754724706","تجارت","IR450122282328894890464751","2080913"
"68754724706","صادرات","IR979188851173435347896947","1894757"
"17088162696","تجارت","IR629080736183026721226741","6519010"
"11044567215","سرمایه","IR501082677519337491602574","5483702"
"19491519331","ملت","IR300273789833207948105974","2081683"
"19491519331","ملی","IR221269682265283879921744","6696553"
"76476204362","ملی","IR571779137517376225327370","7952277"
"76476204362","سرمایه","IR682946888474707134975130","9387939"
"17677030590","سرمایه","IR145547968213774245116118","6201289"
"17677030590","صادرات","IR291274113135206427946230","7072541"
"17677030590","ملت","IR708728305288475228724823","2731653"
"34680121226","ملت","IR913517003029207824423945","1059564"
"34680121226","تجارت","IR351494899436869640446860","2949908"
"34680121226","صادرات","IR526676839729704122018597","2658011"
"34680121226","تجارت","IR673415235144234846167116","4189602"
"35200442907","تجارت","IR527849535298371459572233","4142839"
"72341748159","صادرات","IR119373490482985457819555","9840862"
"32860166947","ملت","IR365605329569555017389597","6553353"
"32860166947","ملی","IR794580843160981681524049","7641142"
"54168673497","ملت","IR608642625044137583257484","6261765"
"54168673497","ملی","IR715277178680046763780584","5345009"
"56715184521","صادرات","IR726868962213316916592951","5545400"
"78956502809","سرمایه","IR208449783900255849353980","1193280"
"37117792528","ملی","IR489197267107823426894027","4997371"
"37117792528","تجارت","IR565362490652057358132024","8786777"
"94208128370","ملت","IR860615412543820203982363","3545148"
"94208128370","صادرات","IR438521597442601401011991","9843562"
"94208128370","ملی","IR525427008025482510211029","3197653"
"27332175961","ملت","IR328426309019556562392806","5816732"
"27332175961","ملت","IR177090407157717606543754","7092573"
"27332175961","ملت","IR355263928567425589059482","2266650"
"27332175961","ملت","IR170141768225008898211917","1102834"
"75675219556","ملت","IR821221275147177318935974","2459763"
"75675219556","ملت","IR636635244680970264708843","1329231"
"57474893940","سرمایه","IR965380645324955314190551","8860908"
"57474893940","سرمایه","IR634452650193269609134435","2142622"
"57474893940","سرمایه","IR950608091072971117609536","2788077"
"96322436769","ملت","IR833500920827157231259967","6064177"
"96322436769","سرمایه","IR961469817756155642930847","9894768"
"96322436769","سرمایه","IR190126463205065302943702","5684003"
"77796797907","تجارت","IR774931239110340111122336","7803243"
"41230465627","سرمایه","IR847500324576107919819440","7255208"
"41230465627","تجارت","IR322508609877023156215760","8468342"
"41230465627","ملت","IR144656774418668308017138","5905732"
"98245463785","ملت","IR132923814255961110121788","1221708"
"98245463785","ملت","IR593091990807118273602633","8776212"
"98245463785","صادرات","IR229567411892635040416551","2530896"
"83853585906","ملت","IR266421695759094865596313","7149361"
"83853585906","سرمایه","IR472929125958400650538943","2060550"
"83853585906","ملت","IR775670527950297005479626","8871756"
"83853585906","ملت","IR561700030339260658065101","2670832"
"33779780364","تجارت","IR363846137438353349144306","1054332"
"33779780364","ملت","IR391224438454793127186930","2777547"
"33779780364","ملی","IR369101735621496352318031","7962024"
"33779780364","ملی","IR366547380946585375851771","5274369"
"13763509104","تجارت","IR117333156830859203539268","6999952"
"13763509104","ملی","IR254783947324188765759476","9057434"
"13763509104","صادرات","IR472600605173868493948037","5734453"
"65970781718","ملت","IR672875666476007600028309","5245322"
"65970781718","سرمایه","IR136972993657962272569676","5043599"
"65970781718","ملی","IR277455498706137510836004","6656798"
"65970781718","تجارت","IR671562506459866918446767","2966488"
"34221465672","ملت","IR338287750623379158424342","3387533"
"34221465672","سرمایه","IR338190428269104560195566","9827092"
"34221465672","ملی","IR837707251663348719342539","5129251"
"36350571882","صادرات","IR608460964645316889553831","5594570"
"36350571882","سرمایه","IR646602688351180790235851","8894773"
"36350571882","ملی","IR601365839764157689321728","4820452"
"36350571882","سرمایه","IR519752397965741254058342","8250087"
"10948864594","تجارت","IR262032893848872152707990","9181258"
"10948864594","ملت","IR736876673615197170780303","3256107"
"10948864594","تجارت","IR897179698201199400757009","4727181"
"80298589611","صادرات","IR376183842973749464966604","4254157"
"80298589611","سرمایه","IR989859584229833566600357","7920836"
"80298589611","سرمایه","IR129093917667226159629045","8303456"
"91668772558","تجارت","IR946293884767628686773718","1935113"
"76882843587","سرمایه","IR831366492787070697927880","4270319"
"76882843587","تجارت","IR786294178145751167694264","1677038"
"76882843587","صادرات","IR381729103048717016382182","8331311"
"35284249166","ملت","IR861622794047598193436694","4666053"
"35284249166","سرمایه","IR410415992134007300973645","8729147"
"45765533573","تجارت","IR711095946685686611607546","1523599"
"45765533573","صادرات","IR949494290749174743603916","7372047"
"82072435661","تجارت","IR502141381471383996518153","5581423"
"82072435661","تجارت","IR415669580069365767080464","8222238"
"82072435661","ملی","IR445919101148019506138927","6300545"
"82072435661","صادرات","IR508320315806631856601038","3283451"
"82244324703","ملی","IR969838727601026555570641","3632076"
"82244324703","تجارت","IR288327466067291317725707","1106961"
"82244324703","صادرات","IR569362914897967585005672","9026184"
"82244324703","تجارت","IR638681355207947412846242","4417479"
"86108325542","سرمایه","IR217763232540574776421413","9406646"
"86108325542","صادرات","IR669026749000090108826179","7493999"
"26904268924","ملی","IR585728483232820585268845","5138725"
"26904268924","تجارت","IR735144603292392827613981","3042601"
"26904268924","سرمایه","IR353438925914345078750364","1178132"
"23876985148","ملت","IR114927003240190917214697","6185040"
"23876985148","تجارت","IR416537955130848956626438","9707122"
"23876985148","ملت","IR289688425600524218053397","5601835"
"23876985148","سرمایه","IR208157582086387303637052","1106161"
"95263233415","ملت","IR610176661608534620707992","9683306"
"95263233415","سرمایه","IR511682978524099722089147","6199882"
"95263233415","ملت","IR680496512932639614139191","9984059"
"50069517812","سرمایه","IR167233856632823590648252","5164590"
"50069517812","تجارت","IR373165866848395008647843","2142614"
"50069517812","صادرات","IR194051359013382799551880","5768782"
"50069517812","سرمایه","IR139187137461210398713286","5378513"
"61522371739","صادرات","IR285759583538899570592164","9701717"
"61522371739","ملی","IR229435172817847614675946","1114715"
"10916364088","سرمایه","IR375648683381465302594066","8802113"
"10916364088","ملت","IR825230234207734749925683","2630064"
"18931891871","سرمایه","IR874025663615615566596902","5060119"
"18931891871","صادرات","IR874828572392462892784447","1935816"
"88632844473","سرمایه","IR397291683006353100665354","4446604"
"88632844473","تجارت","IR335548801646689382439099","5983766"
"88632844473","صادرات","IR284408268827965648839935","6430258"
"34242680351","ملت","IR652358751593896999680637","5735204"
"97065079649","ملی","IR265852473860858474791164","9521738"
"99247943742","تجارت","IR254980429000779500674510","6756480"
"80792724941","سرمایه","IR321468352605905378998236","8578902"
"80792724941","سرمایه","IR761523687088811374475281","1464009"
"80792724941","صادرات","IR805161078670111108736332","8641753"
"61704628554","سرمایه","IR328163627210196382415242","1183349"
"28010113884","تجارت","IR571651029596783650028552","2165632"
"28010113884","سرمایه","IR414630637179891832372268","4545058"
"49534849253","تجارت","IR502447439650071931627284","3988229"
"49534849253","ملت","IR372230388539488548219199","1735563"
"49534849253","سرمایه","IR448231869842746237543291","4817976"
"67022766592","صادرات","IR567069589729182940915165","9263575"
"67022766592","تجارت","IR191064404060552524453052","4367329"
"67022766592","ملی","IR351073361394771759652940","4638718"
"67022766592","ملت","IR485167009183467149663736","7302294"
"69649517852","تجارت","IR168135492302442494640909","1481521"
"69649517852","تجارت","IR360812694252780999984048","8477351"
"69649517852","سرمایه","IR903845127041340654121663","2853460"
"69649517852","ملت","IR237363010997486476851169","9990667"
"65166590817","صادرات","IR539830560259541210299094","8318750"
"65166590817","ملت","IR473855096209726183774268","1293842"
"65166590817","ملی","IR438356218824132931955462","9291161"
"49990863532","سرمایه","IR819633849207769488845907","1546025"
"96196390955","ملت","IR498530887958675615983427","9566079"
"96196390955","ملت","IR546608784258344934396209","6121677"
"22385526156","ملت","IR717759546016506012411985","8821804"
"22385526156","صادرات","IR412780163867479347290554","1838529"
"22385526156","سرمایه","IR938281991243215940663189","1866697"
"22385526156","صادرات","IR313982812071429759047478","2419116"
"46858874113","تجارت","IR141460512588805512088521","3583769"
"46858874113","سرمایه","IR697016367553272821144329","9492524"
"46858874113","صادرات","IR870181610049341547000719","8617459"
"86059785550","صادرات","IR190674487770251853980443","2070648"
"86059785550","ملت","IR659888671068729644633529","6080356"
"86059785550","سرمایه","IR718597558163798007422452","5954530"
"86059785550","سرمایه","IR932699063201054298379410","7254886"
"70091683919","ملت","IR745730691673743648509162","3861552"
"70091683919","ملی","IR641198375596941079366609","5525675"
"69630919100","ملی","IR875903410467048043395343","5008348"
"27050633317","تجارت","IR294340172322950114243715","7013935"
"52369103323","صادرات","IR797486779855525027039018","6266509"
"52369103323","سرمایه","IR570950353720349687333578","1654150"
"67108542682","ملت","IR450009655194138388073398","2279464"
"73250149898","ملت","IR580549094600034546982596","6857455"
"73250149898","ملت","IR913352440024101880374584","6631678"
"73250149898","صادرات","IR433710759536538264665035","3607635"
"73250149898","ملی","IR585316124153984765458918","4327049"
"18269932249","تجارت","IR135098926351734903039921","4212508"
"18269932249","صادرات","IR815384172393253110347402","3328686"
"18269932249","ملی","IR958867462985080986297981","5421550"
"72938128050","صادرات","IR762035763207464086660139","7017329"
"87736398544","ملت","IR744050514165255389736781","9372857"
"87736398544","تجارت","IR765056016049992232037567","7585863"
"35753843438","ملی","IR518613848063134769619821","6906974"
"35753843438","صادرات","IR460443778778274706662211","2496195"
"35753843438","تجارت","IR247966867325910250382616","7102902"
"69081921900","ملی","IR427010796360388016476715","3472837"
"69081921900","سرمایه","IR256568606133586715991858","6942534"
"69081921900","تجارت","IR149302527762175511734248","3852109"
"72404930905","ملت","IR511562286442037981577788","6358633"
"72404930905","ملی","IR235323284991941053657315","2188184"
"72404930905","ملی","IR104701585413722726629425","4995364"
"72404930905","ملی","IR482647796811097276989067","4835017"
"78837823685","ملی","IR297163254346753637014448","4170542"
"78837823685","صادرات","IR922820976307334783629057","2986540"
"78837823685","صادرات","IR928292499469559281619783","7164470"
"91801508317","ملی","IR883451696894122226712547","4712679"
"91801508317","سرمایه","IR872726028964758578391834","5254857"
"91801508317","ملت","IR550112365311752657062040","6438017"
"42376739574","ملت","IR373465351685958730301309","6179523"
"11901371150","تجارت","IR692036674759090371485571","8238405"
"11901371150","ملی","IR182289170804643708078953","3085818"
"67461344504","ملت","IR222502162865944707420357","6574799"
"67461344504","ملت","IR646611341029388892425403","6726470"
"61978287510","صادرات","IR386454530310324343900114","2255175"
"61978287510","ملت","IR828034777199650967670714","2956817"
"61978287510","ملی","IR320029736849450028812729","6021810"
"61978287510","سرمایه","IR137054324686865308217073","2195766"
"55892095401","ملت","IR427969534014529192985957","2756267"
"55892095401","تجارت","IR711379503193252255533410","5143070"
"55892095401","صادرات","IR324588705725717379415203","2075123"
"55892095401","صادرات","IR410051556624266822450041","3985420"
"22897717013","تجارت","IR761857636483711912962249","7342928"
"22897717013","ملی","IR765153061448686935487089","4821016"
"22897717013","ملت","IR452956714996248001860670","6725754"
"76572646166","ملت","IR848009909532354835225887","1438265"
"76572646166","تجارت","IR728820922173853859495438","8586845"
"76572646166","سرمایه","IR262667803379581410681994","2726774"
"47902004320","ملت","IR697932393985826291929115","1870676"
"47902004320","سرمایه","IR190316807622384266261350","7787354"
"47902004320","ملت","IR824075427304906946655652","7525041"
"91644238031","صادرات","IR147905852843830971320926","1811289"
"91644238031","سرمایه","IR153271082638157263030824","8704854"
"91644238031","تجارت","IR162543899662708882743772","1783424"
"91644238031","ملی","IR989354864404747286377039","4772749"
"39399450459","ملی","IR490505290719877054566696","8554472"
"39399450459","صادرات","IR913614145334562972600754","8550159"
"39399450459","تجارت","IR474463401417487929902935","8185329"
"39399450459","ملت","IR781036810104657177185739","1710878"
"36679085716","ملی","IR915784511105391499466723","3491101"
"26851860773","سرمایه","IR315039437385244205611108","5806780"
"26851860773","تجارت","IR517757737576199718969595","1287219"
"26851860773","ملت","IR507019538465666267687234","6986018"
"26851860773","ملت","IR876502452186557891931283","9893825"
"12928611196","صادرات","IR826926634137975674203812","7889543"
"12928611196","ملت","IR876450307467317333207067","4938881"
"50706142706","سرمایه","IR437282563609429649919339","4618250"
"72163466110","ملت","IR821795535624663354801509","3064252"
"20718369466","تجارت","IR327866153859900383533976","4060350"
"20718369466","صادرات","IR842584128344152678167010","1539620"
"20718369466","ملی","IR722733706272800991414584","9529371"
"83296164861","صادرات","IR277212377185881954776778","6918575"
"83296164861","سرمایه","IR668857170949129223227512","8449500"
"20114006446","صادرات","IR565384335759439870644722","6839259"
"27898763090","ملی","IR644555936835177464334911","5894207"
"27898763090","سرمایه","IR818752787384275824435547","2073676"
"27898763090","ملت","IR782206279672193980219007","7053224"
"27898763090","تجارت","IR832137929007450800785079","9308869"
"83528059406","صادرات","IR230862717397091800667867","9537806"
"83528059406","سرمایه","IR463320630357248598904199","1753161"
"83528059406","تجارت","IR461134492239390974925980","1377422"
"23114440748","سرمایه","IR322399297171141420080590","1892124"
"23114440748","سرمایه","IR226697152873247444960783","8279766"
"23114440748","ملی","IR180726911022042992834892","9161318"
"23114440748","ملت","IR310401808922235557659644","7056891"
"73019820773","سرمایه","IR306890010582743585012442","7852991"
"73019820773","ملت","IR835632171121399870672378","6764097"
"73019820773","صادرات","IR209797320617321941003110","6823275"
"73019820773","صادرات","IR525599022549564864692645","5044780"
"55794921519","سرمایه","IR910621349994953467218776","2135044"
"55794921519","ملی","IR371867903841012142446581","4444247"
"55794921519","ملی","IR584105591360945462225270","2850437"
"55794921519","صادرات","IR882370761519627527148025","1777010"
"67396338261","سرمایه","IR519346906657474217674485","4486851"
"13151244243","صادرات","IR235208751154398847990639","3595638"
"13151244243","تجارت","IR676326900216937173240700","2472228"
"13151244243","تجارت","IR884645963160414303385775","3330742"
"25407969639","صادرات","IR137005116181949992483654","9397331"
"25407969639","ملی","IR159178537464920841485602","7452517"
"37774677853","ملت","IR243164181008284760069098","8369937"
"37774677853","ملت","IR501168209161459094882584","4469744"
"61169160859","ملی","IR331548421139565097814429","6657166"
"61169160859","سرمایه","IR476939086864779881913253","3856586"
"72705829639","سرمایه","IR243369109312690329074932","8713961"
"72705829639","ملت","IR273060958274002547748863","9085920"
"72705829639","سرمایه","IR593844926031964756439789","7319990"
"72705829639","تجارت","IR547918000581398786822990","3887708"
"20499937773","سرمایه","IR430380505015805067571478","3145755"
"20499937773","ملت","IR882028414838572060963569","3408509"
"20499937773","ملی","IR121253933768462017403422","6000951"
"97512658461","صادرات","IR222852411623155556330568","9018215"
"97512658461","ملی","IR288259256020934760324662","3978046"
"97512658461","صادرات","IR743035452630726998565119","6111719"
"14473539840","ملت","IR563057706313682355620370","9926182"
"14473539840","صادرات","IR832866655620070249006173","2606227"
"14473539840","سرمایه","IR271144071515055359455635","4142419"
"76567003990","صادرات","IR384389085451862136931943","2033418"
"76567003990","سرمایه","IR152445462350001983032334","1467852"
"23623749554","ملت","IR637800110157524787079279","7692192"
"23623749554","ملی","IR341422804381064034397693","5647279"
"23623749554","صادرات","IR171402567248132498950043","2909091"
"43911685510","تجارت","IR594312377053464422591197","2154470"
"17678371733","ملی","IR955764169586307818294674","5289239"
"17678371733","سرمایه","IR173603753576978873320781","3474740"
"17678371733","تجارت","IR790770654894352469266302","1383502"
"17678371733","صادرات","IR120005696034406541775561","1631910"
"88802520609","صادرات","IR976979740671364455850213","2369297"
"88802520609","تجارت","IR246080380379443409281401","7293552"
"64151296688","صادرات","IR137321365619510885342902","7087197"
"64151296688","تجارت","IR905008445559844401498421","4908478"
"64151296688","ملت","IR461815514025051270503824","2090473"
"64151296688","تجارت","IR283500416112110688237208","9670760"
"87008751480","سرمایه","IR178086533527070111366366","8207958"
"51069368876","تجارت","IR907017977094935969258351","1422560"
"38265606651","ملی","IR563587161084640553082002","8072370"
"38265606651","تجارت","IR982659235677684256815629","1820266"
"38265606651","ملی","IR532451086447728313442549","5405396"
"38265606651","صادرات","IR789881990575931905278384","5349984"
"13051127458","سرمایه","IR100226029831762929719631","8171060"
"13051127458","سرمایه","IR371412900983223630904560","3764643"
"10877275397","سرمایه","IR356037692149333021640661","2593126"
"43485374251","ملی","IR597130598766499369081859","9168632"
"43485374251","صادرات","IR589698288659849048159826","4138494"
"35821459067","ملت","IR840421439271353524604738","7623785"
"35821459067","ملت","IR820854309300652528484887","6448625"
"30196211116","ملت","IR500829131926867372699579","8019956"
"92217456965","سرمایه","IR921367847590054268633014","9514164"
"92217456965","ملی","IR405565715107758084992048","6675617"
"92217456965","تجارت","IR397333357468004323488641","6443261"
"74618722855","سرمایه","IR868370181687468561778694","8547674"
"91763189697","صادرات","IR983082246935073413040863","3936918"
"91763189697","ملت","IR207119314713995624940997","3465553"
"91763189697","سرمایه","IR986211223792096335841854","7151361"
"94517113707","صادرات","IR939970348026220391743846","8545370"
"94517113707","ملی","IR962428447462542395305760","6806304"
"94517113707","ملت","IR828311376194001567127257","3718483"
"19591261815","صادرات","IR294315482151811811970647","4159321"
"17858837652","تجارت","IR610961674489372791412472","6855525"
"53688748978","ملی","IR321077332196480985928822","7771275"
"53688748978","صادرات","IR157699672343155533530249","8173440"
"53688748978","تجارت","IR489770742285329668093731","5285355"
"53688748978","تجارت","IR939283445686050486530760","4456205"
"58542743243","سرمایه","IR107382788724516197382571","2463698"
"58542743243","سرمایه","IR955403445156093025617507","9379795"
"11459439215","صادرات","IR187195955027415267156843","5097159"
"30069848010","صادرات","IR368748663903001234493421","2247062"
"47317322371","ملت","IR123307721773458256877972","5382329"
"33267849979","ملی","IR802352473165679544788809","6497323"
"99808477135","تجارت","IR693196675168674692233135","5928816"
"62235550466","صادرات","IR307705639798976452161487","4390401"
"62235550466","تجارت","IR258729077413947069145964","4001603"
"62235550466","ملت","IR414896164439376152337305","2472859"
"60934837338","سرمایه","IR712113866410437614197977","1447981"
"60934837338","سرمایه","IR354269008225724619953924","3391317"
"23890068871","ملی","IR955256565160471943412261","1209402"
"23890068871","ملی","IR969733338117475511569540","6166288"
"23890068871","ملت","IR388210304381321189853753","5844548"
"37972217662","ملت","IR585386174923140407039344","8446748"
"37972217662","تجارت","IR989392161952395029948409","4343832"
"37972217662","ملی","IR734151119490766325264933","3978836"
"34256554501","ملت","IR501384205078396907537252","1169098"
"34256554501","تجارت","IR702041751768243510202097","2059429"
"71345781251","ملی","IR898652734875633274868905","1452384"
"71345781251","سرمایه","IR982660847513696125858543","9921988"
"71345781251","صادرات","IR558456978483761445943192","8383183"
